PK_CLIENTES;PK_LOCALIDADE;PK_TEMPO;QUANTIDADE;VALOR_TOTAL;VALOR_DE_VENDA
fbecba9ae9cdc981399a21331a2e38fb80c9215260ddf3869a3c66295aaffed0;2abfee905cdf52731f7ac5ba9329679b23a25950049e020781c5c3c14df35c8d;3099ce63e86ef601ce93bceaa7d932c5bb332ef19b25b96f0422e5778b53fc02;9;5043.55;3011.1000000000004
bd2c5a393ff7ea91fd240cc603a595bd91d74469bb199d32293e349b9a4d3516;fc610e938a46ee6d271033147d5184dbb11396f8b866936f51b4d670190c0eb8;828c5fc407b9ad8f79d5161b56f1ef1485a591d614648faac78edc8596445570;1;4191.94;209.597
4b4536d82b270135fdacc9d73cbcf6d88a16f0c4eb262567fcbbf0b8f67eb0d1;a4e504fb193e51f0e841db247e1888a4de34a971756d089d6bccd8d87a392588;48c284e5001c8a370cc93d72c0dbe63693094f76026b7359961feb68dd76ae84;5;4087.4800000000005;2043.7400000000002
32a4d9599016a875f40e7db58bdb9e1b4d7e118e2c4fcd353107c9c115976626;e7e9edc8189b353875e6369619d16a03cae89fe6645c80c1029d5b09445573bc;c896ace78b859055465de19a860b9accc438c1853dbe79bf5697874aacd3800e;1;565.17;565.17
94335a50309865d35e3b8824c78d8a8e6a3db3d749a459df55e574e96dd4a8c1;876c1cfed7c9e1f2d8c32f15bc2093cd5e73204c734fc55a4767d88b204d7244;f3e076714fc6a8f77a08b0cd5599a5bc859543d7c24c0f4e7c4d7fe9d451c5ee;2;933.01;159.08708332999998
bbe6ffcc78f80a8dd76b41e3793e788fb624b1fbee8843c649708cc319ec4b7c;bf3f62bfcbc13a136292a2615e3397bd2100a8e544635dd9d216de26493c4ccb;4801dfcb9aac5996b584279ad6133e89f757450b0ba22fbceb067c370d7b55ad;2;22412.43;34.38219543
c67e73026ddbc77775a5b81e010be6b6b1a13f0d532589d010dc86ef0c59d66b;b0d3076a4da178ea5eebbafd926dd38673fc4185bb08a52af1cfcf9f4ba89f94;19bc25435ca6a7dd28febde0b61a2511f6563ad0cd652721c09ca6a35e502c8f;1;9139.2;91.392
9aac88db34ae8d7e739c43e6acd33eb259e81716ffe0a76d458690fa455d0be9;3f1565d28da7cc0f500d98340ee2219dd5951dfd1b7873d22315f688eca6df6e;e0a2287242267e38ac37b80991f1f5194366a7a2f4594e909691da77b3ea04ba;1;434.3;36.19166667
a3e74f0df8d1dbd0e00e1cf723a2549eb925cda4f939af574cdcb282c4764669;3dbd6950ba4f91326040ed75761e191ac00da51d6afdfccf88b721584adfba70;8533b5e685fa4d3728a185ae7465c33297ee30fe7c03541aad4fe03776094acd;1;274.52;274.52
ab9541ce51721b7cb08b345d07fcaed0eaa95148843bd5376d3d2c8cec876375;f95b93d8f7f0dbe101a170a39386eb211640fed9b0c45bf246304b766aec5264;1ab734f01532c8185602036a3325974319658230e9db4665355a7d269d172a08;1;392.9;0.3929
3eeb15b6fa859f2164c1d2643990b89541d745eb5b85136b21f36e8d325b4e90;ad633066ce40f22be4eba55a3afc04826dcca6d8cf8b14862167405d52cc08cb;5998d7bb9096c3767e4acc81a77be3996975072d553eee22cee5b2dbc1345840;11;6081.45;3123.907
322e757b5957597b5b5539da15fc9937c8f39f72bb50169c5640284b9a96f487;41c969ebd2df4c44cbd6c04360f71c99943e2ad1ade2a01152764f93ef394935;9d61785a874221fa8d9dca80927fbc01f19d7ecce621caf1ee772293c5a47c85;11;5377.41;2635.8766667
84e91a53b623c6e690285103cda3da1d42b7da04cd40ad88cbb48046c9931c09;c0f0e87af45dfe789da1d2aa85ef7dfa16831eb33a135ae32e34d3681c05d571;68150a399d46e88e4de3c3ef870deb5d324e8ac27d06044630dc250ee6f4f30b;1;627.48;627.48
84e91a53b623c6e690285103cda3da1d42b7da04cd40ad88cbb48046c9931c09;c0f0e87af45dfe789da1d2aa85ef7dfa16831eb33a135ae32e34d3681c05d571;e2ad12829c70cee63899d22c1bee4b9ebb791cb1bfee6351b6570482e423fc86;1;379.92;94.98
b285451fdf445ec7fefbd17e0b56e1e15f397eab322e8d790dba3d953e372cb1;f8ce032236acae94ecc3df3ae8dba72ca420fe38bee29e3d5d99dfbbb0029a34;50fc7f89471d3dc75b836b7c2e91d89618035e53064fb03f42ee19f533983ddd;3;14931.68;174.45807878
7fa412c49686b755743327d00eed601af179cb39101f07761d224b98d873e877;25f9f0f742f2525453b4e01306b95660ea900fc056031aec8e0aeed4608979ef;235e5ef277e52ca60b2a5cdfa12f1c69108d55d2f0e2216b4187ee8b9144b420;8;5740.26;2677.4108333000004
d004d7cbcfbf626356074a6b7d561a7441b33359b8b02f052fe3c4b87c851eb8;501c2082b3b6cd2a44037fbf3dfc492a9cd67be9c17b0b0111e9b2f6b55509a3;7e465d748d069a2345ce3ba970fc7903549b0d95ee3bbc347f5361688bd736a8;2;703.13;703.13
0daade4a4390b5842a256c943d7bedca67435429984a0923447ce9260f234f52;f91d4e34495e8180bf643ab90a3daa951a82c8537078b64c959aa43809e7401b;4801dfcb9aac5996b584279ad6133e89f757450b0ba22fbceb067c370d7b55ad;2;12467.78;602.19000003
28e146d620173dadef8edc2a3fb8c1826c918e97002af136bfe9691cddbac442;6178825e252568f1fee7d353c813a7a295f928101eb9311c9eb715f2350ecc89;e8e4fb9e5f912265325eb6ae476d536326c8e1bcab6538b9c2ef5c802b5885ba;1;617.41;617.41
4975e9895dc332b24a18bece6c2a32da8fcc92f9695ea8e21dad03c8a4d3329b;b904a4b20891f22f221c9ef39320a00cbc7b321da04ce22b7870d69b0dfe826e;aa217613ac40138b90027caddacf9d2b64b5a638c976ffe655d1b8b6def6faaf;3;1394.52;697.26
7f0c4198e08d858c3fa367c0929af907ee34349f06ca09cd8719c081019f63cf;d4d60da8b58a7def9336ac15a0d8ee3185561bab1ff8b6691b37146635e4a17f;cba2b2480ef98e440dbada129af6370e64ef545fe3ac1ebc3c6bb3f12c75342c;5;4191.9;943.0063333300001
7f0c4198e08d858c3fa367c0929af907ee34349f06ca09cd8719c081019f63cf;d4d60da8b58a7def9336ac15a0d8ee3185561bab1ff8b6691b37146635e4a17f;a84453f102aab6dfa7cba0c00cd88264e64e06e8009ea5bed5eb8182b098ba17;3;2182.55;214.00264393999998
a6839b0223b40c2a78f2b579e0773ec999010a9ca76c0c8da7c066d944510c08;7baa0ebc878c3e5e48c20cc4b72c69172a176c81814b32d651c0bf4e1ffacf99;742a2edb976b24681efd6749d0a63855c7ffb517fd1c56789b395b09f877993e;2;6491.13;44.76641827
4a897f3359c9a5f9c46e67395ddccb8a9bb71981ba02e042a55ae329796410d0;5a1aa5daaf1caf0b5c98d23bedb38bc10eb718f00ca498f1d8c28f61b3a3486b;9079c885146aaa8d9dc67e47be22db26126281711faab50281c7cd929172356a;3;2051.67;626.4951667
d06cd50912ec25b4262401e33ddd6c9c1e14dcbf7e7a9e0a9648d519f10db9c1;4c1f14df48e938208900bf0b4eff63456969d78c9778b6f91f10e1199c0c2fd3;81c89be7c4d2a16e7fbdd107594f52eb9b7ed4a6831765b2f332f53774b36e1b;2;1221.24;1221.24
889836542c5bc3480a71c04f2c166b1c32086de790adef538b51eed5776778bb;8c4c4ccad555144b886c36eb6b611869945a5c341732c0f418aee74320e0c8dc;6d236ed1a1fd6f3c2672692ba8c32a5122267b18c0b6d298e7451828ea317da5;9;4859.219999999999;3373.1949999999997
87ca7fcea140ea1c1d0a4035f9db978151851d561388974e4f0ac7a42219a537;c3b74511e837e5354cd49a12288f6e4c85f0ba04da6dcb8cd0e07a5498aa50cc;16f4a59550600b4b7ad667a676241da86286b98c563aca5d355a11bc9b988019;1;1717.35;858.675
c1ec72f8c447417a8f86d793302c04a8e58048d2d19f5d32f65fd738f5382ed0;7946dda4d92ecc8a40bafa657a8326338fd9aa5eea31d7d69262a405c53e0ec8;1bf899a510749dad4a233aa8936b598b2952f03a92af79b903c54e9bc7500599;1;739.92;739.92
2a3d6fb667e09618b4dc6774b6aacc0c3b387cb35f3c1c2b3288837aa146cd08;749a003bd2090bd30f5ca63eb46e9b216f4c6da31bb761ea8748fbb0c5f29868;e871d2ba669dbece9520238307047d1c82df3331c9399c249d62129069bc8145;2;1987.57;1196.155
fd3329578d5532eb65e525f66310692a5ffc44a2b9bb3b0216dfea4b0a6c21d4;221159bccf7c7efd9ecdf268548e886ee7cf01c3ae2c3a1f5541dd818d02942a;9c71831b46dafc08bbaaa0590869ae587fc8fa97f9e9f1a06b8806715638c361;41;44620.36;11554.471138879999
f279298db5588991d02f3112933abc22e91ddcd81bf074274099d6ca873d4d16;5ee026d93264013b3ae86974da9be265f81ba51294ff9230fbee746452896e61;cbeee3d0f6bdddb5b96cd3846bbd466cc232ba678face235d7095f2f96bfe412;5;3589.13;1675.71
4f8c3c8f5ae379c1332bed1269e446cff797c9b101a1c533933a240909d0bf2b;1013fd687bd6245b71b71cb83397486f07e37c4519d20780a7d5bf3e3bf71432;cb7825e0869db8680910463ed72ebe2d3c55fb8e39f8ccfebf353fcb315bfbaa;1;718.29;718.29
c16f1d63fe00f55912a9e6c3fc0a5ab45f230594959f5cbcb8b31aedf51d3e46;4120e631a6afdad544e896982a10a000f14de38315760d11b0229a3aa46b34b2;508c6f077bb5e5cb2dab4659bc5c149be39ec22b0633322ed1383eb905432ad6;4;24182.78;114.5
6947f200e9e1145837f9232d593de7625264a7ed8d29fc85e5330509814dab9b;66cd4fc58a2044aafe610d43a25269d26ca5e899c48340b9b52126663fcde8da;e2eed0955246f48d252b57f90aff63b2149d8807ef00e3f14245d1823168dd0d;11;6987.14;3678.28666663
b83eaa69cdf6fbbc145cb9f5df2a0d7ab3b32f8623d3de9693f27e12d5812f4b;9688900aa0481eab46bc51b1ef24db31b792c98fde2cd2cb225379e1dfcf6009;02edf1d4c752b7a7a9a784c54e918bdab6cc99f2a1c7a3892bdc1f3a07a03568;1;209.18;209.18
8f9f580696fcb0b4a86a6bc7e924dd532b04705a58db83a01404ae0277ccd273;f5f29f8282ee6bea1feb25ef05f5c0b5bf5c309e8980cbddae998312d531c517;e172e2c7072b1ca432fdac8564515fc55162dfd808c3108c7a469b69aa74ba38;1;653.63;653.63
91964aacef10be6a27347deb5431d81700256150d2fdb0060475ef378bd95186;9ff8d58da9abcd93f5b5b8d0778435f65ee9d4e3c3a873926b95a9a7f9bfcf81;8533b5e685fa4d3728a185ae7465c33297ee30fe7c03541aad4fe03776094acd;6;15622.71;1422.67520833
91964aacef10be6a27347deb5431d81700256150d2fdb0060475ef378bd95186;9ff8d58da9abcd93f5b5b8d0778435f65ee9d4e3c3a873926b95a9a7f9bfcf81;458b04bc808b391113d24531712354d5f66c5ec9621ab2093283d4448752077e;2;1585.8200000000002;1585.8200000000002
65057d6f5b996b1ace0bd9a017b37ef43c70e67ef6f5746ad1f48bff5e7eda9b;ad9eb12f524e5089c21769d47897df8bc7341e60511d35071d22225dbd547102;c963ec41635112567d6de7fa5d956745658a8d24846c7eb75313b0b9d3e2462f;1;319.23;319.23
5bce1c13e6dc9aeecdb51d28c1c96331249c16fcbf9bd7a3bcdc44e87425465b;e6e883609abd28ea1ba96ed5d8e14f949e8f401989f728f8df365554972be2d3;e8e4fb9e5f912265325eb6ae476d536326c8e1bcab6538b9c2ef5c802b5885ba;1;8426.68;240.7622857
cd95b45246442a3b0d62b37205e1b2a9eb5d44f6b2931f445d6dd44e5d519c59;c681656b820dc06bedfbacc43dcb669ea05fc9209300f007ef1da53adf52c35b;bb74b83529df535f61cdd6b4eb5958be9f9ee64065d9bedc5400dff1bd0aa31b;2;927.98;927.98
cd95b45246442a3b0d62b37205e1b2a9eb5d44f6b2931f445d6dd44e5d519c59;c681656b820dc06bedfbacc43dcb669ea05fc9209300f007ef1da53adf52c35b;e871d2ba669dbece9520238307047d1c82df3331c9399c249d62129069bc8145;1;300.44;300.44
6a8ba27d6480be5339465038d4e75fdbd277b70e57792d8e8373bd034409d06e;7dbbac4c79629c80451db3f8f66295a8609dd60466982496a13bfcb931948942;f77ca5daf328d119155025b5847e6bf48e45b7f5524e55924e7ede206ef8f24c;1;415.8;415.8
ca353ed2b94c6e4905482b87bb576b3ba3d2068664ec8dca9bf8462eb32b484f;d6d11ee0f707b42e6097432130694cd06f8367017adf6bea1f982cfb08daa31f;bb74b83529df535f61cdd6b4eb5958be9f9ee64065d9bedc5400dff1bd0aa31b;3;1941.36;244.66833330000003
2f8f539fea5fd5486d924a8abc30bfa4b98ace8933b016ba7a4c32956e6a81b9;7533591b2c1f9aae6d7a35811be8a58cca639a72f12d3a736201b18c0ca039d1;2896e423b33426eb9947e1c61ed5d4825be4894c229b646db2bb192a33d0051b;1;273.98;273.98
442f256a3e3182dff3b445e2dc72b74d3b74ed504cec10b3280136f1bfc5344f;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;cb15d51f3587c915d5875291a7a646fd29eb6e7da5d24913fc93bf56cc0ce22e;2;2200.8;1448.955
43c0147e96701de746bee2f9f1970a9b87b217813f3e4da53892803c5159c1d3;816d6676ab7792a6bd64b24330ca2b8d082061188d3481f7749cbfd4d3b666aa;b363e91b413333dab026f7a61a0d2b18a4ff34268fb718d5f97b20faf6d96e4b;11;18760.380000000005;4047.04499997
f03b595941b6271c92a0f91df5a3ce8370af208653f6331674279c3269b6b5e9;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;b67d8acf123c8c71c0a42e6dd9465d83eaaaa9cf66def9a486f52343247d9fa6;1;707.75;176.9375
c39a35f44ea243d9c95dab7b6ac20e7b3b2a0fcb77402a38ac9218452dced1b2;7eb1aedde38ef311b01dde51514a405e92012c1f7eb3e3fea0f11570be06a0bc;8b78594560a1258d36f35407feee086a105c45fba84d4da5139b677de8e2b5ac;1;5145.03;643.12875
08902813933d85e837b7a6b2a1aca080b3ed6971f3db30400963d0d63838dd0f;edd0424f571ba0e7f486f9f21e314f4e4466e226523910e8784e7babef715389;2ba78dee760caaf1e1b349b514ec0ae56c55b2c0910faba97fae8e47cf12ce77;6;4071.0699999999997;702.59574997
066ccd1a5edd09ba9b408081caf9b6a0ee358afa12c42bfc72cc23c7092885be;89231235455ac3ade17b3e936b3568975655fb3fb68c2bbff34532ef21e52f09;e7dabae9b69a88b62eb8efa8926c2b33eb6295dda5c6134211b409519390721a;9;12159.77;1903.3380119100002
6bbcd99fae2c001ecd5be5178bc9716eb1cb3f0f1ab264b91b23e6dd3616fd65;cdd6e609282dfb74c7a967d9c2fb5b2922297bfc87494aa2572363f489b3ac07;6f21a78444bcdfc17a8be4afe5dd65da0fb9d7c01e2bb9a47873587002dac298;3;32271.350000000002;2818.4994444
f611f6a463e982ef68ba526bb591d5abaf98760a297065ec1afa19dd51ee530d;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;2896e423b33426eb9947e1c61ed5d4825be4894c229b646db2bb192a33d0051b;1;258.31;258.31
f611f6a463e982ef68ba526bb591d5abaf98760a297065ec1afa19dd51ee530d;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;b51febd7f737a7061494e32c56f1f68c5671aefb20c2ddd2437f030966a0149c;1;439.42;219.71
d930f5706a92c4f31ec21b490a75fd11a8c0e2e8616d634dd906bbdfc1783648;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;da04d61f20587ad2fd7f8b268f928bd69f7ad60c135e27f9364badd55c4a7dbf;3;2861.41;1099.0165278
33112683042c92b06dc6019acaaa3856fed7a62f53848147afb3e1d2eff3dbae;247181c37aadac9e2347a1e3823cb5c25041230ab36e09cc048e3e33f88d8005;8dabc9f43da5cfdd65552f023a5411da3eb99b8e3c7ce003e10874c439a6fc33;5;4562.31;2259.8833333
ea2f987c6500ba1c3f4de49f65b58b3bfe94327776342adbae2a717d846e0f02;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;b7bf8e40d33ccb0df33f53a7d8c886805838a9de26c40e41ae0103121bbd98de;10;11310.349999999999;3453.26366673
5593677666d1c0a2430fc90dacd5e2f8223b62b08691a5df37a1e54489d7d052;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;518bb236b4be0f0118786e5f7b93ef691be2db74e9ba6301c01349ca0b5298db;1;9223.2;51.24
66e1d538c47256fa445f9b8d05695839aa45bd63838f8be72109ed1c3a6f87c1;85e666a7b552ae5961b0c72b43667740c4143981991ba56b19b499be08190d9f;502e1d1e757d81c5b28f95f0f3b7ffe67d1ceb0c4e5b7430184c6e821adb3be5;1;1854.1;231.7625
66e1d538c47256fa445f9b8d05695839aa45bd63838f8be72109ed1c3a6f87c1;85e666a7b552ae5961b0c72b43667740c4143981991ba56b19b499be08190d9f;3e1767aa7567a0be7e6141c876d850f615d752f594e8356caae64517284fe42c;2;681.75;441.75
7e796d378d6b0c4e73deeb1ab2728a64eac12d0fd8bfd58b8671c9681b603528;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;16f4a59550600b4b7ad667a676241da86286b98c563aca5d355a11bc9b988019;4;5307.74;2874.4433333
7e796d378d6b0c4e73deeb1ab2728a64eac12d0fd8bfd58b8671c9681b603528;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;377d8e940acff4b9461d17bfab4f986573f7812d1372c1fd3a6df449c096dba3;5;8433.560000000001;3489.365
6d94c0627e42107cd96002c087ad5376f40547d816a95318e82699232e846baf;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;3fc862cb9314d34e022ee0baeed20ebc54b5ea44ab0bf93c9dcd7813135f8721;2;234935.69;47.05344135
c8e65b887d60e6301b0ffb65d065243d43475a40e3312f886a3788359923fbfb;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;bbab885562ef5e705cc08199ba51e5f648a47b34b368974ebc5b4de93555b104;1;3162.38;527.0633333
d8415e275fc39050656f1c46366ba5b0d4cdac26d0aa4c471330c37a3992ff54;8723aa8a67432b2ca2e8777c9668f3a4db08017926c0755a93d9ea9f71f0d37f;9134e4a8497a21369ce591443656e6cd1297d581d5a5cedc0dc0aa60b0fbb2b2;4;12747.189999999999;2237.1143334
03fb0e7ac8a465e71123021b28c0dd59477e2f7373318723b8f964dcb39a2dee;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;48e8ee8c27582e3333b66009159e143491227d4e916953bf13c18513812e9cad;1;533.45;266.725
93ffd9ecf42a3fa8ea03458ad493dcb7747240c9ff7aa91d2e7933860b3fb9f0;a06b195ba8630b3e6256632e6f40930c62c5a05609f14ac857858f5297eda59d;4476afb518bbb6a31f227ba6063a2861de3aa0e39fd07ff1d8fd9c8b9ec34909;1;8377.21;698.1008333
f0491e532ecfa7c6035a72bae7852706f8a7d1193847088247d5cc20f082d166;a32d8d981652b1fb7811e37c99efedf61591d4a5e2ba00b85c56ff28cc689db9;3e1767aa7567a0be7e6141c876d850f615d752f594e8356caae64517284fe42c;16;43819.43;5205.36517534
709b79de0d48473a89d6cbce0c528901d54ccb4c91f67c137da9f849d4c20277;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;7b37462f032370b8370c34e99615ab8c250e48da1992086d3b70b9a37c46e33a;1;3612.14;258.01
2232771cbca083d5ddd93d89afb5f42e6485677265d2e19dbc66d9f985f5de46;9ef304730724b5e6a1c08b549979be42a83f348751141d23603b03d0074e5ee2;a1cae2af4806dd5e95cb89fc48c61bb77b2eb8990952b5b3701f492acf7f5604;2;29963.95;3433.58575
01bc5c8eff4bfee6f3f467ef2afae7754ccbb74eba6921b402f477506b28927b;2e0b7fbe0fe264ee672a7460e95155a93dbd2ba0190d6b9d7d18bf0c7e71658c;c3e8f97594863d027130006e671e8ed3868b6be159b071801fb9d47e1f728f79;1;327.62;327.62
b4c24d023e562bf97fff40347520645e21202c9100d908586d397a44b7cb53bd;3727a3697aeb9b227323e3d86eab65763bd2e008221978b2296224348771dffb;2bbdf20fbc5b1e0e9f99ffd1f4096187b5221a2b7da0122c08c6c0f71cdd8ebe;1;203.12;101.56
5e51ed75047ed657672944e68864d5e8cac7155a49a42e6a58969505457ec448;7c2b59737e22b4169616c2971afd05e692d2f55838f388d0ecf1032a26f75343;e5e93e0836336df78e5ff8e89e4ed933ebe7875cd56bbdf80b242a022088a520;1;285.4;285.4
bb4cc279eaf7745a2747c4c7d23dd94abdddd671506bbbebffa1250f33f32dae;f4b0e78746ecaecf4bdff0fecd5d47118e3f32b993b993fefb75eacdff6cc612;b73a1f1d359cec9e08509451bc8a496cd2658423a93da12700f4d63abbf74f34;1;334.0;111.3333333
bb4cc279eaf7745a2747c4c7d23dd94abdddd671506bbbebffa1250f33f32dae;f4b0e78746ecaecf4bdff0fecd5d47118e3f32b993b993fefb75eacdff6cc612;16f4a59550600b4b7ad667a676241da86286b98c563aca5d355a11bc9b988019;2;1660.38;166.038
bb4cc279eaf7745a2747c4c7d23dd94abdddd671506bbbebffa1250f33f32dae;f4b0e78746ecaecf4bdff0fecd5d47118e3f32b993b993fefb75eacdff6cc612;321b197fa56b15aaa9444a3fec83351028d5dea14656b313785afa80d8ef929e;3;4218.12;1234.1966667
86497d72464a225221b664e5dd7cb773c7f82ecdae15a267ce78c0357b30cb20;ff17bd3e74831dd560822452eefd38454e16793f00b9b1680c4cd016d08f3628;528fd0520b4e9e845c8a96de9b75d876bc1794a869be7dbb0c9ce432421e07c8;15;29696.34999999999;6311.655761873001
86497d72464a225221b664e5dd7cb773c7f82ecdae15a267ce78c0357b30cb20;ff17bd3e74831dd560822452eefd38454e16793f00b9b1680c4cd016d08f3628;939390469cca4882b33c7cd7315ac20da65e2c02845d54b849ff65ae46d08ffc;6;68478.67;798.8975474
3ccfa9c91c4b4c6b60c9abc1eb8aac4ea88382558655b08ac82384126350f3f2;fcfd653a5daab941a876b38d5ac201c2ba8fa7fea4153caef89932e26c9848df;722c3f86d7cd97b35c2ac6e04f66dfbcd86d59e20b71c98aa46d0ddbec0daa45;3;3048.46;1279.3880000000001
b90c282685fc02e166bf74764d6de1d9e79a54fc3de51666add8d4278a99d9e1;bbba8208d9dd8e602e6e6e9c5fe2b91077a5b8996ba3d24d0b0ab7900b744556;b5f10311604bccd48a29501bf0092a2b9b22ec7f7d0cba08461bfc128ff4ad90;1;613.6;613.6
b01d3dc12b67731539332683d0999efe935e551550f3fc4b2a07b9b721a85a65;c91e3541a6618cee04611c6a7517be90e8f15cfaa56bcdb9dad2fe1e3fcd9ae4;827a7f1fb6c2f335d7e157c2fd31972dec45097c06e21f79c01e60dce176eb19;1;303.94;101.3133333
c2759e79e34fbde8ae2989c7f430cf1691c976b073a823a4778e8dcc4f9adb6d;f4b0e78746ecaecf4bdff0fecd5d47118e3f32b993b993fefb75eacdff6cc612;d6c85caf736f16692663889e7a064cf2aa780b949dcd567cabadffe320fc4d1a;2;532.02;177.34
71bcfaa03f5c6bd79d63fb4f86e67899604799ec687925bc01bd21ee73c27f43;489593517105d52e13a7ae9ae7eb7d72db62345fe628297b43bcd22ea8d43b43;3933153dcbd7b22459d93f314c21677206685c0db0e18739352164d162a4be56;5;2820.3199999999997;1026.5383333999998
0de11a2634f6e268f7665cad2a1ae7e1f7065164ca083b1c469c27b8308a57fd;6ae4cf4b2437ff75deb61c8b77b49d5b5e6638d25d4a4a1206e30d0649007147;827a7f1fb6c2f335d7e157c2fd31972dec45097c06e21f79c01e60dce176eb19;1;332.07;83.0175
ae9d0bd8a5b797b14c5f87883907e4573eb0875eea8bdd049d6379c986ba40d3;0193306b117e419f23ee0d8721e949930e69b74404eddd21e2e4c4cf2dc7d57b;aa217613ac40138b90027caddacf9d2b64b5a638c976ffe655d1b8b6def6faaf;1;686.59;171.6475
e6c2f6f4c3582634a6d3acf3cda044c60cc40f2ff156dd965069d90761ddf513;557f74a64756b112d9c8e67fe441e6282c686a10b8b89c50f8296da1a5e5f86e;4794eeedb4791ca295ed90033382a5d60e695c1df9a8c8f1c6d578d74c6794e8;1;12565.0;251.3
5d659cd6ef1907a7b2900e410f8f274485fd077a6cb8f2e6f93ab49761974d8e;0babbcb08b4fe4dcc55946308cffb78a531f93b5cc77774deefcb530292d2a40;3fc862cb9314d34e022ee0baeed20ebc54b5ea44ab0bf93c9dcd7813135f8721;29;17029.44;3876.61819359
5d659cd6ef1907a7b2900e410f8f274485fd077a6cb8f2e6f93ab49761974d8e;0babbcb08b4fe4dcc55946308cffb78a531f93b5cc77774deefcb530292d2a40;63cb46b6a27e948be0b5b3906d1c09298dae3cbd19b2d500ad207a976c2cd3f6;3;1048.2;298.49555556
483cdb1e29771849680361c55a2f32a40982acd154e241f4d7d311f2d24ac487;7c2b59737e22b4169616c2971afd05e692d2f55838f388d0ecf1032a26f75343;3c19d4d461b5673ac1d1f86e48b43078732667b06441ad410024227bccd2389d;2;571.94;571.94
483cdb1e29771849680361c55a2f32a40982acd154e241f4d7d311f2d24ac487;7c2b59737e22b4169616c2971afd05e692d2f55838f388d0ecf1032a26f75343;b7b8d3680735eb166eaebec566a3ad190fe1723ca8097cc6f3b3510d3bbdc3f1;2;1522.3899999999999;1522.3899999999999
32a4d9599016a875f40e7db58bdb9e1b4d7e118e2c4fcd353107c9c115976626;e7e9edc8189b353875e6369619d16a03cae89fe6645c80c1029d5b09445573bc;1940a4c5e88c682dd9549741a0be455eaaa571cf7d93220cba48d82624d74414;1;722.41;722.41
94335a50309865d35e3b8824c78d8a8e6a3db3d749a459df55e574e96dd4a8c1;876c1cfed7c9e1f2d8c32f15bc2093cd5e73204c734fc55a4767d88b204d7244;fff7e73616ede9c84e8982d5c5f5f7cf7d7932938212332a7d284219ded2809f;3;1730.96;251.67700000000002
bbe6ffcc78f80a8dd76b41e3793e788fb624b1fbee8843c649708cc319ec4b7c;bf3f62bfcbc13a136292a2615e3397bd2100a8e544635dd9d216de26493c4ccb;8b910354f9867a52d96dad981b27b16441eb13982967643b42ec8a30945bdbe0;1;384.0;0.384
ce86a0c4b6a50db5c9e50e73d5457c7a8d24e72b72b59d3a9fe1b321a6afd766;b174b61de6091c037a30e731e3082ef966b94668b0db2d2c89396187620559ba;377d8e940acff4b9461d17bfab4f986573f7812d1372c1fd3a6df449c096dba3;1;384.22;128.0733333
ce86a0c4b6a50db5c9e50e73d5457c7a8d24e72b72b59d3a9fe1b321a6afd766;b174b61de6091c037a30e731e3082ef966b94668b0db2d2c89396187620559ba;fcb066953436adedafb0efc690d50828c719997395130e8c72cfdb314c906a08;13;18243.77;884.9707590919998
c67e73026ddbc77775a5b81e010be6b6b1a13f0d532589d010dc86ef0c59d66b;b0d3076a4da178ea5eebbafd926dd38673fc4185bb08a52af1cfcf9f4ba89f94;3fc862cb9314d34e022ee0baeed20ebc54b5ea44ab0bf93c9dcd7813135f8721;2;33724.8;420.144
750fcb32868bc18d5fde00ef482b6867a81a493438341dfade12b5ffa991ac74;2cf264e2572767a93bd4480686b317185499a1bcfb6c72e5cbab81b9baa579f4;6b8399630e39d169fe8caa167c3743a1db3bc0eef3ac1c08ab54a1c1d4d69958;1;730.5;365.25
a3e74f0df8d1dbd0e00e1cf723a2549eb925cda4f939af574cdcb282c4764669;3dbd6950ba4f91326040ed75761e191ac00da51d6afdfccf88b721584adfba70;ec4856754403d162e8444df8a77e2f526d03b79a1b9d4772d6c4639e4394bbf0;18;11105.8;6623.4923333
e1ccb8d29bdb3d3e9f5c58e2c402bf6be8d1afdab1449745d3720a0653e455e1;2311b1612088b693172abeee33b8ec40c6776be570dafa5227994272aeccb96f;38d5e1d3d4f546224955328f0128817802248aaacf6fb3500916ecef1e673608;1;211.36;211.36
