PK_CLIENTES;customer;phone;region_name;division_name
b616e967c6143cf33ea46f04ca8f1698f312cf61a065ce32bb916cce7caea5ed;Iconation Shop;816-455-8733;Central;Domestic
5ef507def76c33ecf4356e153b736dfc9dd5f5b1f27eb35893bae9ad03f9db73;Meals Market;816-455-8733;Southern;Domestic
90a7bab2f7144787d004096629d0e1f48bc9a16320b0197a0f85a5a67f735bca;Degolyer Supermarket;816-455-8733;Canada;International
7c97644f5efff78716c55639ad2ced6f8fcbb8b0340003e9143ec49c309323d6;KentISP Shop;816-455-8733;Western;Domestic
bf4b5a0e057e7057d831d1a899e13f9ed627a1e6916dc45dd2ebd6c932ebc326;CalComp Shop;816-455-8733;International;International
d930f5706a92c4f31ec21b490a75fd11a8c0e2e8616d634dd906bbdfc1783648;Bien Supermarket;816-455-8733;International;International
fa3740abb7468ca6c6857ba95388ef2e0a2a8b9a6218267f09c0f04c261d4d7f;Gebbie Store;816-455-8733;International;International
3dbfe4275c7dd6ec71e6c58ef5bd856edd6664b23811df8984b7aafd7d334cc1;Reveal Supermarket;816-455-8733;Central;Domestic
93d02107f0f9f9fd685d5831fc0d906e3efeee10cb11f92d5c662935d8aa5e78;Ilog Shop;816-455-8733;Central;Domestic
eac5fc250bc75438c5945e022047f20f579467cee959f05124fee9512b357b94;Papyrus Supermarket;816-455-8733;Northeast;Domestic
f4bfecbc643a229ea9923c1aec1e7d94f13e32bb950a20fb20d11b9ec960f371;Beech Supermarket;816-455-8733;International;International
484220655d12a37f1e394139023643076ed4e321664c6629c4932d8f9a9e1940;Patton Store;816-455-8733;International;International
8ca5bf999f0064062464091c3d34153d595aa09f2ab54761b65f9f0f88a1119f;Abbotsbury Shop;816-455-8733;Western;Domestic
193872038eea48db8ebb4d2562e3804f972e863ebe04147b7fdbc1e77fa22ce9;Dayton Supermarket;816-455-8733;Western;Domestic
a162845612aaa39d74a9f8454ce6d124f2a1dabab77fca363163cd2a9c3b6740;GateMaster Shop;816-455-8733;International;International
034571eedecdaef32328875ad19e04965cf3387ae535dac660736897ef85acd6;Borden Supermarket;816-455-8733;International;International
f05a63d8ae5a11039fb315a172a6a3c18349668bd5a399cccf46317036fd24fb;Take Supermarket;816-455-8733;International;International
9d0be674dd92d71792e5bac28dd068ba5aac10b2c90c1c1620ea4ac1f40b6f5e;Calypso Maxi Store;816-455-8733;International;International
676688d8f8c7bed93b536cc35d14db0279bb211d5bfdc4af1653d7f615a2684d;PacificServ Shop;816-455-8733;Central;Domestic
8532cf953f16ca78fd4091c9aaa292e5bf4374df937cc324f7dba641be3fcf74;GE Market;816-455-8733;Central;Domestic
26818f19415759a67ce77cda7bfa868a09dcaae14071d0c21b66a9a694e65031;Zero Market;816-455-8733;Central;Domestic
65d73476a729cc831feb2d5f9a7b45c56401461f422756e9a18fcf0b917847d9;BigJobs Shop;816-455-8733;Central;Domestic
01eef1f69b2875471b9d82fc7ddfdde16ac351a39b1bb49c4c1815415087ae3a;FIND/SVP Shop;816-455-8733;International;International
f7a700fbfd8180d300e335030d0283c00f99e9f6bc884b4a15f9ff85de6f7ec8;RC Shop;816-455-8733;Central;Domestic
d4cdda76c37b73bf8c7b98cda66a6c4fb36f8b73b532106b2b59149747ac35bd;Systems Store;816-455-8733;International;International
86497d72464a225221b664e5dd7cb773c7f82ecdae15a267ce78c0357b30cb20;Warsun Supermarket;816-455-8733;Central;Domestic
2510cfef123ca4138efa7d8071315c14d354739379ec8a69ce771907cf575d77;Razorfish Shop;816-455-8733;Southern;Domestic
9b2b57785b7f73794410296f56cc61af5ae14692a54e18aa9912c937624cdb9c;ECI Supermarket;816-455-8733;International;International
0710a0da80333da7417c13a58e74c174eb9c500cc7958564ce33c625dbf2efa1;XVT Shop;816-455-8733;Western;Domestic
d60c64db3ac8affba5aeabeb509e291ad1b21367965fb968d954f28a20d767e7;Siemens Supermarket;816-455-8733;Northeast;Domestic
2d424b8cadd966e12af93e90d10f93ddf26654e37d037492aaa828111ea0683e;Relcom Shop;816-455-8733;International;International
8660a5caf09a58b92138bf8d60bc8d4b41272b4663a554f31f851a1db67215b7;Crew Superstore;816-455-8733;Central;Domestic
44ee5dc14549c98a11fd72fd32d9dcba2a09aeacd93450cfc18aef3a06177537;Edify Shop;816-455-8733;Southern;Domestic
6cd057630f8e9216c3b04d04be4bc143f6e4a70d2ac7e49502cdd6d310bd5675;Racal-Datacom Shop;816-455-8733;Central;Domestic
0d2f189136d61677377539fd7d44791b62e81dc79838414dd868648e198f6bc1;Satronix Shop;816-455-8733;Western;Domestic
72749a22f8cd8bda1168cb21211d6d657efbf08e79177f4131f77a1ed05515b2;PAP Supermarket;816-455-8733;Western;Domestic
cec768391db772d0806a3ffc179e2e31c9fd8133bebfa68aa200b02b741e27d1;Acsior Shop;816-455-8733;International;International
fc54d2569f6addc07c8d7d726a9017d12375cd0bfabda918b7147f3ab5ae8579;IBEX Shop;816-455-8733;Central;Domestic
a916bb5ac5966009773c0bf5c158c2d255c2cdca745879b56d5e268fe1d3e463;Rave Supermarket;816-455-8733;Northeast;Domestic
49734878ee3a95606eaf22cc14f5b9996ee200e4541c9e79b7b3ff8200d7d085;A&R Market;816-455-8733;Central;Domestic
32f2c271c99ee37ac8eedc2eaa691bde5f611494ab1ee26ef5324889914be9d0;Ibis Shop;816-455-8733;Central;Domestic
54fc38214cf5f54848228ef37e2fd8fbfac9070dcae75d41c3f6550a7d9167b1;Towmotor Supermarket;816-455-8733;Western;Domestic
f44f984231b6d3b3863a1ddc15f718a5fc9c7a91196bba181abc942574887e38;Federal Supermarket;816-455-8733;International;International
85e2469c430d6b6b057a3a9116713fc0c13f285ae991e5530ce01eb9ffbed277;Mb Market;816-455-8733;International;International
95c8f88dca1fb752e1ae113ede278dea03528bba5d46983bda2ba43d25a62c32;Pantech Supermarket;816-455-8733;Central;Domestic
9e73969da3ca3ad9fbd5d643ddceea78c932e29cf626bf30d153fc75b2cff1f2;Pacific Market;816-455-8733;Western;Domestic
6947f200e9e1145837f9232d593de7625264a7ed8d29fc85e5330509814dab9b;Kawneer Market;816-455-8733;Western;Domestic
10a50e43bc8c7fb34a81963b723c8903bfdeb30f46e1d82ade28901f76564c37;Pallister Supermarket;816-455-8733;International;International
a6698f42c2009d3270d7e9b3b0fc5911102a61d55d820900dff72a7ed793a1aa;Transalta Store;816-455-8733;Southern;Domestic
fea73fcf2a1926b4f43a400588a7107650c8ec2e38baef3b2b5051d8ee232acb;Papyrus Shop;816-455-8733;Southern;Domestic
faf7e0671170df6acafe2e32a53133fde1888978e13c28461a01506e5acca0c1;KeyComm Shop;816-455-8733;Western;Domestic
23e1e6cc0500cff5f67b702f22780bea25730d84417fd27f7065ddffb79b41b3;Fokas Midstore;816-455-8733;Northeast;Domestic
0aaf65bcbe2532bcee539d330b5f8887c4c5cacc8b32617ee41abe5bcb3ac581;Yurie Market;816-455-8733;International;International
52e3eb68961bb8812a4fce0e024adb88ce0b6c9e83cf2e9a3b032e92c5765546;ACES Supermarket;816-455-8733;International;International
b3e3c7659668d4b7f1d3c6d45fdfbfd57c4a053fa4d0496883f9e0c3e4a3555d;Userland Maxistore;816-455-8733;International;International
68c710c2f5a8a4a359b3f36e2e4619450f81583d2c2562c9104ffc9a8a2b0440;Big Store;816-455-8733;International;International
5d659cd6ef1907a7b2900e410f8f274485fd077a6cb8f2e6f93ab49761974d8e;Fills;816-455-8733;Central;Domestic
a0097f7a1487b82606649a55ef40f5528345f9f72eab6353230b33dd056e38c2;TECC Shop;816-455-8733;Canada;International
d432a35cab0efb5b80df9bcb9d6cab4b3997dff9104c129c09b8ff0ebc7cdf0f;Paul Store;816-455-8733;International;International
c7cfa4c0dd19d064ddc24122e3d8d33f70308cc840395f725ed54d45171c45c0;YourFuture Shop;816-455-8733;Central;Domestic
1afbd1bae2ac812b13502aa380d8afaa4572418969a8079bffc4b8c07fd91966;Time Supermarket;816-455-8733;Central;Domestic
3c5e74dbe88d32e7d35d4a9bf7313f1443d7dabd5a8eb8510625536d383eba8b;Gemini Supermarket;816-455-8733;Central;Domestic
322e757b5957597b5b5539da15fc9937c8f39f72bb50169c5640284b9a96f487;RKS Shop;816-455-8733;Southern;Domestic
7f5a09186ae124c4a871d83c9137605b4975f0eff5fda0c93dd04a122fa4631a;Litton Shop;816-455-8733;Southern;Domestic
2f6b83db97b1b3876ac7d75d1e6802303009536311ce80bc03cbb392003f8ede;UUmail Shop;816-455-8733;Western;Domestic
cef6c690e099302ebccf5c32784b90845d702a7a33f7e19a5fd769ec54a96d8b;Old Store;816-455-8733;International;International
c1ec72f8c447417a8f86d793302c04a8e58048d2d19f5d32f65fd738f5382ed0;Hetrick Supermarket;816-455-8733;Western;Domestic
962ac47b6e09a8b8dde9e9b1234bade0132acd79d1d77d68582c925e6e280738;Scientific Supermarket;816-455-8733;Western;Domestic
2f8f539fea5fd5486d924a8abc30bfa4b98ace8933b016ba7a4c32956e6a81b9;CAPTA Shop;816-455-8733;Northeast;Domestic
07352e299ac99bf28746c95ef20e3c224ca26377c6c6b292d4620f64a20c3fc5;Dan Store;816-455-8733;International;International
fb679394972e0c7dc94211f16a13a71147b2fba76edb2125475c099b248e239e;Helios Shop;816-455-8733;Central;Domestic
1e114714f9863b63fb5298cfe5a8737aeac0d0f4d9b4efd2117fa7e366e2818a;Zero-Knowledge Supermarket;816-455-8733;Western;Domestic
442f256a3e3182dff3b445e2dc72b74d3b74ed504cec10b3280136f1bfc5344f;Kerite Company;816-455-8733;International;International
9be5dfaf4784865a5a0e835729069dc617c29e0ceb2a9f8cfbe4ea7d8b694a89;DCS Store;816-455-8733;Southern;Domestic
b373866e99fd91fa8ee9a4b27f5d0daf06d7598ef5663da6f3cba643f263b5bf;Idyllwild Shop;816-455-8733;Southern;Domestic
006b3c28709c8e8b234881e484cdb0aaf2aee029457f813d4311759089290351;Kaim Supermarket;816-455-8733;Northeast;Domestic
1eaf93227f84cfaacca0eca42b25fbe485db404435640d4ec0eab444e4a83a18;Farrell Supermarket;816-455-8733;International;International
b3125cb099dabf9fe7f9165476fc18a90f687c99277a31d94cb481062d1e616a;Overdreams Shop;816-455-8733;International;International
f62c0bc51c4daa025ebf3d601942618fd5a0ff0664cf9133881292328eeec165;Quantum Supermarket;816-455-8733;Central;Domestic
8bbbcf2dd35ac72ab6b4bf2dc692916564ac6b55fddf36915cec2fc3ea9a9e40;Cajun Shop;816-455-8733;International;International
4d9cd2ba1cd4c66a03a8a3c2067b0941fefe205bc5e05cc55236302572fe44b9;Page Store;816-455-8733;International;International
7fa412c49686b755743327d00eed601af179cb39101f07761d224b98d873e877;Active Store;816-455-8733;Southern;Domestic
65c8d5d598e570cc0b6d0bb2ef4842abd8632dd2836c9349ec86c1107f1b3cb2;Tag Supermarket;816-455-8733;International;International
5d0728d9d13f48338a73a3c6f87c2ddf861bc948046f0013e5963b3b5b6c9dbe;K Shop;816-455-8733;International;International
360ccf5f7f580c6efded3b91a0338c1c4d8a966f89bb559b4d1c5b8bb5214a02;a2i Shop;816-455-8733;Central;Domestic
50cb7fffdd50710bb8318f411339630508e237eacdd5a9daacc99fd7661563ea;Racal Store;816-455-8733;Southern;Domestic
9eb15a5fc13e58494a9d0c64b01518b6235cf6ee7840f1501d2aa00dd545486a;Ravenwerks Shop;816-455-8733;Canada;International
126453c6a56078bb9b1684bb96f11e79b522931fbb7ae828d433e9acffbb5ae2;J.M. Market;816-455-8733;International;International
d69d3f0cfbb9220a51c4e990120dd0fa54f912b459c01d310430e5cadb86c709;Reflex Store;816-455-8733;International;International
dbf03257ba30e6e1f8fcd202f5c2a88b26790b91715ec50d4eb4b96f826b306e;C3I Shop;816-455-8733;International;International
4f8c3c8f5ae379c1332bed1269e446cff797c9b101a1c533933a240909d0bf2b;DCS Market;816-455-8733;Western;Domestic
23dc9bd46cd0ce0c4798b86cc4cc4486eaedc6b749f4c0daf02f151b770ab8b0;Earth Shop;816-455-8733;Western;Domestic
cf2960b83f4827ff57946656b5deac19a0f58e2a444b3438c8f2c8e84b053058;iBEAM Shop;816-455-8733;International;International
50efd040c66ffdd3c38ac24807db55ef27c9f62cce1b962032cb8f609c699803;Pacific Gigaplace;816-455-8733;International;International
f43d38c869dd48a4f85776501acc1cf28e5880585fb599f342c36d710f52f5a3;TransCanada Store;816-455-8733;Central;Domestic
d1eb5ed712d77bfe62dfa22e33d8b959596a954cd8ab997e426b53708e076805;Pacific Store;816-455-8733;Canada;International
4f60e74be5e71992ae969a0ada3ba1e18090d44a1df22490f4c5b0f554be6446;HMR Shop;816-455-8733;Northeast;Domestic
e29dbfd9c0d2409f639167f31c223094cd8cfe59a1e95e62454882d8c11081df;GEAR Shop;816-455-8733;International;International
7e796d378d6b0c4e73deeb1ab2728a64eac12d0fd8bfd58b8671c9681b603528;PLAINFIELD Market;816-455-8733;International;International
03386c553baea8f001ba7de8da8800498b27f75355c7c6976091795f76145aff;Beckman Market;816-455-8733;International;International
40c0317c155ef56dee8878f7eabf66c80dd44db17c7182d85c48864e39061b52;Minneapolis Supermarket;816-455-8733;Western;Domestic
806a9000a61a920379a7954c07e67ee106038dbde20677f462fde9655917ea93;Lobster Market;816-455-8733;International;International
91964aacef10be6a27347deb5431d81700256150d2fdb0060475ef378bd95186;E Supermarket;816-455-8733;Western;Domestic
c7e94b91965375546b26df0fc44fb3fdcd530904831617b54dc04c3950feb01d;Fifth Store;816-455-8733;International;International
14b5a2eaa2d7326795a3b1d5ffd493541045c4bc9aaef7e3662015bfadc3978c;Nbase Shop;816-455-8733;International;International
12e86ac2eec4a69e9219073921636b592e75db146e29dc52d22e1d225aa8a899;Velos Supermarket;816-455-8733;International;International
32ab65f8e5f2ca844d0b1102ea347443668c76780999bb2f443075ff25339e31;Remedy Shop;816-455-8733;Central;Domestic
3a60c8cbeff950aa13361a937c24419fbfbaf96a30b4547e1e4e13b0fcb14912;EDC Supermarket;816-455-8733;Canada;International
b2610c429cfe18a93f7ff3eab9030313670d25e49b847d21320c7cf24046a67e;Gate9th Shop;816-455-8733;International;International
4ee041ec65f7dd7fa3b8cad27ec96c8ebfde6b89b13ca3e900c0b18681e44ae8;Teca-Print Shop;816-455-8733;Southern;Domestic
dcc8f694d67a39f7709deac03b6b977751728deeb6e89e920e8b5689665d939d;FenP Supermarket;816-455-8733;International;International
77c19ccb55cae3ebc95e5430df557bb9dbf0cd830ffb8dc4aa0afe8228a0e05d;Brentano's Shop;816-455-8733;International;International
f38cdac89ef2e33aeeba577a8ca415af50b36a2a533b95d34fcc50a85c4c7cbb;Diss Gigastore;816-455-8733;Central;Domestic
5b6655c51e0ffccec74722423303ee7f946b6848b1a14a5d04299262cf968b53;WarRoom Store;816-455-8733;Canada;International
272442ff9579625dbee0b3f60378d4d1af41252d8af8fbd7264763c98be8c595;Miles Supermarket;816-455-8733;Central;Domestic
ee81afef34e2981a4dd17802b418ac75e9412251fd2d7b09f181c31cd085027e;BL Supermarket;816-455-8733;Southern;Domestic
51f89f585b784065707b5456f22c6dbceae59c879aec6bd5974a1b2c39f7a1f3;DCP Supermarket;816-455-8733;Canada;International
29a1fca55f6c085be59bbcdd44b0c9393e7e21e3c26a5c0902cc2462e5bf8f4f;Parabole Shop;816-455-8733;Canada;International
c16f1d63fe00f55912a9e6c3fc0a5ab45f230594959f5cbcb8b31aedf51d3e46;Lee Megastore;816-455-8733;Western;Domestic
9b78ee5094abf56df447141cde01745346a00a3770c07489d78004f2e6feecfd;MaxBan Shop;816-455-8733;International;International
015606db9f506b3cf2df9b8e471e911f30995c58868b131c6bdcb63f300976df;AboveNet Shop;816-455-8733;International;International
26549aa851966ffddd2e454c4529f5c34337c55f5a6a2005d992bd51bab5d8e9;Accidental Shop;816-455-8733;International;International
e15ddcefd93b8c93fc5c65be9168802e375689f4d4e323858e05a9d2028f8ffc;Access Store;816-455-8733;International;International
4a410748ba921d3e8a7ade4c977afaaf7f01d65b607399292851815f2e32769b;Wasabi Shop;816-455-8733;International;International
7d9c42174cf14fed70e0d1c5af864d93da1c1a5a1470f69ccdef509eccd1ced7;Xetron Shop;816-455-8733;Southern;Domestic
356c1c5c0629301de4b2f559928430551d0dea51bc552672ca3462b4b6a3d76b;Guarantee Supermarket;816-455-8733;International;International
c109e5050f7ab804b0aeae0d6666224c7036532a33df3bebf5d34b42f4abb39d;Palo Supermarket;816-455-8733;International;International
169186c24249cc6e464d557446e72dff6f387232fe45c22901c033569e3506d9;Unisys Supermarket;816-455-8733;Southern;Domestic
80e4286b05b8736b5778bf4638c4b7a255a637a66bddcb8c44e68d5b93e5794a;Hegemony Shop;816-455-8733;Western;Domestic
5807ead1f7b9a4d977acd26d7c00615cecec3249c200ffdd6e0fbed17a502011;ActionWorld Shop;816-455-8733;Western;Domestic
e7a30480e287dbafbaeedba3267f24f6fef0776cf89e83501c2e50524cbbe7ba;VEI Shop;816-455-8733;International;International
981e65c9648805abd148691a65123eb6607bc0d422c369b4b4ec17d8566b1717;GearSource Shop;816-455-8733;International;International
584b1155505a5ddbc1d4b8ddd4311fd166ef79a28919caa17e7484613698ae16;FCS Shop;816-455-8733;International;International
443e2bb7caf82f39e62a23d4b8a202b9f0d84d0327fddd95b587ab4af86e171f;BizNet Supermarket;816-455-8733;Northeast;Domestic
4d66f9601dc5d4ddacf37c7564aab749101b6adc89e63174305b52357b694b53;Oki Shop;816-455-8733;International;International
6a620e58bd4500b5132347059be646d2b021f9c5d5cbbe83f486cc398b66a7b4;Nematron Shop;816-455-8733;International;International
ee32e6a1c8fe7fd331ab41d78ca04e9675ead7418f3c38ef6986ad5e0defb69f;Quallaby Megaplace;816-455-8733;International;International
04168b471a0829b397b2efd7c76269653973ba74564e7585b4c991a7d73daeed;Telus Store;816-455-8733;Western;Domestic
e349fbdc25121b191de028ca86829bb8c01ea721cc4f0f9fd92bb6655904a5dd;Nancy Supermarket;816-455-8733;International;International
d75ab5c45a7ba336bc097559275a6d0e0b5f58514beb654cd5e038dea8753170;Aberdeen Shop;816-455-8733;International;International
923e4b519660816f5eb3ec4ccd8f5a10de8cc7d8666a629240dc0349081d0fea;Bell Store;816-455-8733;International;International
ada72c436d04a9d65e7adecb7cc01fb4b0b5dd718de6e9c660e8f5856cd7fb7d;Keystone Store;816-455-8733;Canada;International
1dd115ae47d1059abd16caba94eea0cb677379a3ff4a8047021640e14a9e4474;Xediom Shop;816-455-8733;Central;Domestic
71bcfaa03f5c6bd79d63fb4f86e67899604799ec687925bc01bd21ee73c27f43;Screaming Market;816-455-8733;Central;Domestic
ae57826b73bf10a9fbc470dbcb67a40937a92aa8b5ab7d10f5e754cb82d2ef9c;Dci Shop;816-455-8733;Canada;International
19a586f984f6b87f2c0b16d7967bb0763f3d99100f27397ea9d212f5994e5f49;Greymac Trust Company;816-455-8733;International;International
48635ce19d85acf80d21ef8f0ac3e78d8e172bcb72ce097d97e9262c89336d38;Lucky Shop;816-455-8733;International;International
83d493ecf2450dfe105c6377b2f2733f642f9cd5d7d0638dfdf816b4ec1910e5;T3West Shop;816-455-8733;International;International
97b5bbeb7d1395979c485da52a85d9989db5b3f5b37f60980c18511bed3c829e;Healtheon Shop;816-455-8733;Central;Domestic
98bc00614648683b1e7713ae577de7b8fd8053e9959ff1ed864a12ba747a724a;Pathlight Market;816-455-8733;Central;Domestic
d62066b5dd3ce6b2e5c8220ba5efcab03b8ebc87defe45dc3de8ec2be05a5622;SASCO Store;816-455-8733;Southern;Domestic
27a81ff178777f80222edaf460ea77c399a04bc176d6be9ea8dd1f40250d1c4a;Helius Shop;816-455-8733;International;International
563b25561f32f08375ee0b588608b30329f856f3a3f73d23504897697f5329e0;ComeStore;816-455-8733;International;International
e919783b0f0b13a4438751af604dba2e1e39b0f68e286663ddb974cdddfeb642;SAS Supermarket;816-455-8733;International;International
23cca6a81ec4ce16ab4daf519cb8c36bda404e5ec1864b3e957395f5d13ac8a6;Embedded Supermarket;816-455-8733;International;International
8fde7594728cb1015d736fdfec75bb27f257f24cda94d1c85732f3c4da7fb2b4;Kensington Market;816-455-8733;Northeast;Domestic
739ab12c7cd201b46a920c8c072b826f72e103cd0e043dc0b73dbab908969788;Karickal Store;816-455-8733;International;International
9f91b35a7841ac7bc6bcf98f90207009baaac479c34168599666273ebfd45ec1;ACRON Shop;816-455-8733;Canada;International
89eedc8c642b9a2f35814c83062d6e7baf2e54544cd4240fa6b94d3e40039f3d;Gulf Market;816-455-8733;Western;Domestic
29ddfae6203d46a7420da5da8e54e0adf268cb56d685773d19f4d7a7c51a9d6a;TargetedListings Shop;816-455-8733;Northeast;Domestic
9229fa693c18bec41771d8d2be09ab39c950bc3170dbca8aebc03f9f87c43d53;Metro-Goldwyn-Mayer, Supermarket;816-455-8733;Northeast;Domestic
4bf616f9d2355567c1e0cc7d9f17561a8b028e8bc854bc8475a9950350067cd2;Camros Shop;816-455-8733;International;International
53b1272da795f1cff461f0b07ebbeff54e294ddef7f8cbc14af633fd2c70e802;Fentek Market;816-455-8733;International;International
96b738f0a788a8a30c277596ccd35f255c810117fde31b48b0276cb6516b40e9;Page Market;816-455-8733;International;International
fb783ac306ba22376523929bab621b0e2b8621671e1c99d009f273fa097c8c5c;Target Store;816-455-8733;Central;Domestic
483cdb1e29771849680361c55a2f32a40982acd154e241f4d7d311f2d24ac487;R.J. Market;816-455-8733;Central;Domestic
800566967524d7f338f5c23d55da3e1b84e74a941fe0f6036a91981bd0aef96c;Kool-Seal Shop;816-455-8733;Southern;Domestic
5b278e5b1699f8aa7d1852f5a14b4ae60ae178b41acf397b593b9297bd31bdb9;Qwest Shop;816-455-8733;Central;Domestic
4eebc34e9fabfdf9873207f73cb87362263c5d0d65604f2b4aecefe715117e90;J.A. Supermarket;816-455-8733;International;International
1b2edf29c71007f57148e45d9158021f4efb08e5d04b377944241b46dafbe859;edit.nl Shop;816-455-8733;Southern;Domestic
f2c3f434980f876e079b9bf4a9f20d470827e43791a70d38ddccc2632da0057f;LiveWire Supermarket;816-455-8733;Western;Domestic
9ecceb4017545ed553a48046696f8a51eb860283a7b53018a4baa8cb78af9b6d;Bezeq Shop;816-455-8733;International;International
fd8cc742f28ba6b948fcc7e13e34847973fbe604b4e3bba19ab6b733ddddf7bb;BH Supermarket;816-455-8733;International;International
e90c02d5ce3db80b06d0f22fa9713dc4a183b306a536a6ca78568b0291b0df6b;High Store;816-455-8733;Southern;Domestic
de3cfd0217008a663da598c0430a3891fea909286d608931d44219a865ecf64a;Federated Supermarket;816-455-8733;International;International
b4b90434445a17eaf18b3d37b2303140feabc5767646a7a16e343fc173311989;Ultra-Image Shop;816-455-8733;International;International
6f54543156cab6b2f42438559f3358aeb1c15d4d007afea82689e999d70489f8;Nanao Shop;816-455-8733;Canada;International
c27535573adb587f6b1db59008ad6616049e5636e7683ec82ab10d6be06d3fac;Age Shop;816-455-8733;Northeast;Domestic
6716cfb3ec957485d43013619a86263a089f772d626dd70a52cad16ae6fb78c9;?change Store;816-455-8733;International;International
390f051ececcf102ed2fd87643104ecfa1b9992b494a91632b47a5411f6b7891;LMAO superplace;816-455-8733;Central;Domestic
e7b63ff2600c0a23783bb1e8dd1fe5887dcce45a99c514e895043f9405583a28;Markets;816-455-8733;International;International
1f259a5bd5d7d41661186f6fabb428f17d317343709becd075b6d26d4c17856c;Outbreak Shop;816-455-8733;Central;Domestic
eb2dbd1235e758c497439e554deeed4956996f1ef5b08985370f205b82da0d6f;Unisys Shop;816-455-8733;Southern;Domestic
